"VR","Version 2.0","","","","","","","","","","","","","","","","",""
"HD","Job ID","Job Name","Sheet Set Name","Category Name","Date and Time Started","Date and Time Completed","USERID","Profile ID","SheetName","Full File Path","Selected Layout Name","Page Setup Name","Named Page Setup Path","Device Name","Plot File Path","Paper Size Name","Plotted to 3DDWF","Final Status"
"JS","1","","","","2/13/2019 6:07:02 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","2/13/2019 6:07:02 PM","2/13/2019 6:07:41 PM","","","BUILDING-S-1.1A","C:\Users\dngo\Desktop\63999\BUILDING\BUILDING.dwg","S-1.1A","OCE 30x42","","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Documents\BUILDING.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted","MESSAGE: Warning : The following shortcuts in the plotter search were invalid and ignored: i:\autocad_standard\plotters\Add-A-Plotter Wizard.lnk ","MESSAGE: Warning : The following shortcuts in the plotter search were invalid and ignored: C:\Users\dngo\Desktop\Microsoft Edge.lnk C:\Users\dngo\Desktop\Visual Studio Code.lnk "
